"uuid","flags","longitude","latitude"
"378c32fd-757a-4697-b160-fd8344578cdd","[""geolocate_georeference""]","-144.060556","65.825556"
"36ca2a5a-47a0-4f40-b104-5f512ccca351","[""idigbio_georeference""]","-151.5387513889","59.6597708333"
"374c0a10-4c16-43d3-9d2a-38d811a8c1ac","[""idigbio_georeference""]","-142.6","63.3"
"388eddcf-1239-46ba-8fbf-02827dfefe40","[""idigbio_georeference""]","-91.0166667","49.65"
"3766fc49-239b-43f8-93d4-895cef59e08c","[""idigbio_georeference""]","-82.5","48.3666667"
"37be8c69-a20f-4eb6-a0e4-8688c1344918","[""idigbio_georeference""]","-148.03","64.33"
"37e0cc0a-54a2-4794-8ea4-744ec4cf12aa","[""idigbio_georeference""]","-150.63","65"
"382a62ef-9e47-402d-8eb7-9c5d8a1a7bf0","[""idigbio_georeference""]","-79.2907","43.03695"
"382f899f-be7a-41ee-84d6-5116b77e2b48","[""idigbio_georeference""]","-147.36","64.35"
"38334334-d0a7-4a15-bb87-eecfd4e23d93","[""idigbio_georeference""]","-82.1","48.2666667"
"37da8008-85f8-4bc7-ad17-2a6809d2e79c","[""geolocate_georeference""]","-145.208889","61.611389"
"392e29dd-f145-455c-b266-63323d973e37","[""geolocate_georeference""]","-160.2","62.683333"
"38c1f820-e3d7-4356-adaf-4dd0d703e498","[""idigbio_georeference""]","-141.2144","63.5723"
