"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover","cluster"
"452135ca-f6a2-4a86-b2ca-56129ae6d31c","puma","concolor",-121.140833,55.720556,613,37,481,1,1
"452d4333-3cc1-4eee-959d-f50a84ed6184","puma","concolor",-117.854947193667,34.136005696896,258,193,496,13,4
"453183be-8e03-4ab1-bbd3-544f0505d8a8","lynx","canadensis",-146.85,64.4666666667,210,-6,327,5,1
"45686c33-1c5e-4bf9-879c-d32c67b8d1ba","puma","concolor",-117.855154,48.399068,502,99,352,14,6
"456dcfd7-7210-4eaa-9cb3-1c154ec26890","puma","concolor",-81.32374,26.61477,14,230,1304,12,4
"45720456-5770-4b23-96a4-a13652379ab1","leopardus","pardalis",-89.6233333,17.2208334,289,241,1736,2,2
"45804a1a-24ef-4215-a887-c94582ecf6e7","puma","concolor",-101.1640015,29.8400002,551,204,475,10,4
"458113b9-d12a-4285-ae07-8fe79567d9df","lynx","canadensis",-84.5,49.1166667,338,18,810,1,1
"45ccd921-c5cd-485b-a64f-3c980b102e46","puma","concolor",-81.806792,26.21088,10,235,1333,13,4
"45e32c30-7c36-4ffe-91ef-d5c8b519a2b4","puma","concolor",-121.916661,40.629322,671,138,1082,4,1
"4641fe94-077e-47e7-8a98-4b0f922b7a54","lynx","canadensis",-143.7,61.4,352,11,420,5,1
"4649df83-48c9-4f74-b0dd-60e20c3868c5","puma","concolor",-118.633179,37.442641,1646,115,305,7,6
"46568ebc-ce75-4946-99a9-a27f40f3039e","puma","concolor",-97.8985105514181,23.7873242316116,12,245,776,12,4
"466954b4-9589-4d8a-a73b-d9c0ba339f71","puma","concolor",-111.719129,44.459082,2004,47,535,12,6
"466ba31c-6c2e-42a5-9263-4d5aa06b9758","lynx","canadensis",-143.1833333333,63.1666666667,595,-21,223,7,1
"4672188e-df88-4320-8e06-054ecbec7e8d","lynx","canadensis",-124.9,51.9667,925,50,257,1,1
"4673b07b-f07b-459b-b717-408e446f7e6b","puma","concolor",-108.78094,40.092477,1606,103,211,7,6
"46859c55-ec16-4eb7-9906-c7f78b9b3541","lynx","canadensis",-147.75,64.75,133,-9,316,7,1
"4691aba6-8f00-4e17-a83e-8ad1650a7a75","puma","concolor",-91.5301184634637,31.3211713207548,19,192,1460,14,4
"46944c99-3ade-4266-84ac-7561b3a8a0d9","lynx","canadensis",-81.1,47.7166667,369,27,762,5,1
"46afffcb-4de1-4f46-bd89-7a7e4376628b","lynx","canadensis",-143.8082885,63.4931379,466,-17,273,5,1
"46c27a4e-79d1-493c-9029-4c9ad4b42697","puma","concolor",-81.34333,26.3303,11,232,1324,12,4
"46c814d2-0e2c-4b23-ba6a-dbf7947222c1","leopardus","pardalis",-67.25,0.066667,89,248,2670,17,3
"46d751ce-b97a-4a6b-9348-343578574b15","puma","concolor",-106.5386964,32.4817997,1802,148,308,10,6
"46e39634-78e3-4f75-be64-0522d60d1836","puma","concolor",-122.22567,46.985658,216,109,1245,1,1
"46e581e2-8eeb-4815-9852-7e2395438fdf","puma","concolor",-100.476701,27.828613,287,227,465,10,4
"4715d719-1720-4479-bbaa-cb98d3b6a7b2","leopardus","pardalis",-79.195004,-4.790081,1694,184,1196,14,5
"473c0f2a-e11e-4616-94df-c063ad91964d","panthera","onca",-75.524857,-8.964536,338,255,4199,2,3
"47439c15-42bb-45e9-9623-2694a03c681b","lynx","canadensis",-160.2,62.65,23,-8,418,6,1
"4752ff0d-fc96-49f6-a917-cc8702ea418f","leopardus","pardalis",-73.207374,8.402096,1759,173,2036,14,5
"47589a13-dad0-4269-8e1d-d84e13df722f","puma","concolor",-107.839775,34.290891,2539,87,338,8,6
"4767686d-f005-483d-b508-e0fd86cce19b","puma","concolor",-118.436073216824,45.5703525474662,913,89,503,10,6
"47693a08-16d6-4850-ab3d-5a035e7e08b4","puma","concolor",-105.6913951,33.79823614,2052,118,366,8,6
"477d4163-03d5-4002-9f7a-c98cfebe2886","puma","concolor",-103.7389984,30.6819992,1684,147,517,10,6
"478dad9c-188c-4687-8afa-1c193449dfec","puma","concolor",-112.40442,42.652415,1888,66,455,4,5
"47ac3b6f-1988-48e6-be06-637299074652","lynx","canadensis",-82.6666667,47.6333333,438,26,748,1,1
"47bc990e-81f8-4d30-8ea9-6bc6dfb9e89d","lynx","canadensis",-153.8558015295,69.3095828130215,134,-100,154,6,1
"47d7c988-6d5d-4ae1-8eec-194e52f59e25","lynx","canadensis",-120.003685,48.130143,351,103,245,10,6
"47d9b2ce-9588-4324-97db-d4b9896fc71b","lynx","canadensis",-115.436794,45.826853,1249,78,630,1,1
"47fd68be-cae4-4d32-b51a-59f7c13c60ca","puma","concolor",-70.9166641,-13.5,2531,135,2539,10,5
"4808184f-7bed-4903-93c3-37e877df4631","lynx","canadensis",-120.643689,47.825923,660,85,772,1,1
"4809f4c6-033c-4638-bb8e-24f5c6fe9b8d","lynx","canadensis",-131.8,56.75,121,56,1661,7,2
"480bb228-4974-4c93-a146-a9502c581250","puma","concolor",-55.4500008,3.3499999,175,256,2240,2,3
"481f641d-0396-41ca-8eec-f921e2ea584b","lynx","canadensis",-146,64.25,283,-7,332,7,1
"482d5f43-bf64-4721-9f48-35a8f0fa71b3","puma","concolor",-109.0141666667,31.7394444444,1431,175,367,10,6
"4855df80-78f6-493d-be74-f8f33e6db720","lynx","canadensis",-149.978333,61.359722,71,32,562,5,1
"485b26a2-c35d-40e5-82e4-05250385dcb9","felis","pardalis",-79.617,-1.05,65,249,2178,12,4
"48627d6e-5498-46bf-a445-fae20aba8589","lynx","canadensis",-142.930383,61.432433,423,4,413,5,1
"4869d84d-fa73-4f74-a19f-b4354a615c90","puma","concolor",-108.10718,38.35372,2619,50,319,1,5
"4870f73f-b5a9-4f37-b1e1-7ff549c6f4e3","puma","concolor",-123.6489,45.2325,249,107,1794,1,2
"4879352c-3b07-4e33-8c6e-78ebb180b823","puma","concolor",-109.166779,39.592749,2085,79,215,10,6
"487af3e1-9113-4542-bc6c-f31b976f4236","felis","pardalis",-79.467,0.333,83,247,1956,14,4
"488e110b-1852-4c89-9ebc-54ae4cecdcff","lynx","canadensis",-143.1530277778,63.4571944444,474,-19,222,1,1
"48a79398-2d0e-4019-a40c-c3249e9dbd8c","puma","concolor",-120.833915,35.640085,521,139,527,8,4
"48cb49a8-061a-4b2d-bd89-9c7374388a4e","puma","concolor",-106.537444,32.693929,2002,133,328,10,6
"48d9c533-0cd1-48a4-96e6-73300f0b2757","puma","concolor",-118.78546,36.57587,1631,112,782,1,5
"48daee55-7ce0-4471-954e-634918a98917","puma","concolor",-108.4428684,33.55887072,2582,85,513,1,5
"48ecb6b4-a855-4608-a08d-906755be8390","puma","concolor",-107.8187677,34.0845659,2296,102,366,10,6
"48f2fdc0-5f5b-4d0a-b6aa-f5f074905748","lynx","canadensis",-82.5393462489119,49.1243790294201,260,20,810,5,1
"48f63c3c-1dd1-4d10-b7d1-51d690b6e8bd","lynx","canadensis",-93.5833333,45.3,262,73,727,14,6
"4935c557-cca7-436e-80f2-cecc55fd59ce","lynx","canadensis",-143.24,61.35,311,12,456,5,1
"495d701f-bba8-4208-bdc9-004644b435ca","puma","concolor",-106.41444,38.40417,2613,42,209,8,5
"49768f8e-fdee-4ceb-94e4-0900930b43ae","lynx","canadensis",-152.2333333333,63.8833333333,196,-8,338,17,6
"497a3a42-e72a-41a2-8fcd-b3822bff8c9d","lynx","canadensis",-144.25,61.683,763,-13,337,7,1
"49913d10-92ff-48b2-b3c7-dcfae3faf855","puma","concolor",-116.6930155,33.6668392,1389,132,387,1,5
"49917c36-aed8-4837-90b5-cc893559267a","puma","concolor",-79.467,0.333,83,247,1956,14,4
"49ab61f0-4648-4af8-8427-4f6678d1e654","puma","concolor",-119.720909,37.6074,1105,132,719,1,1
"49b72545-a59d-4088-9f2d-1be932373b7a","puma","concolor",-117.974558,38.344093,2643,63,214,7,6
"49b85355-5f87-4c6e-9d7e-5f85560e5e5e","lynx","canadensis",-118.78333,50.216667,794,71,397,1,1
"49bec9de-eb08-4557-85af-bcd5f7d86c73","lynx","canadensis",-145.31,62.3,436,0,308,7,1
"49bee79d-2b89-4fc7-b278-7cb8bac10335","puma","concolor",-123.985973,45.941496,100,113,2717,17,4
"49c8a32e-081e-4466-a388-a5d6020f0317","puma","concolor",-110.583384,32.22128,1799,147,423,8,6
"49c9f00a-878d-4dea-bf96-2f250aedb58a","lynx","canadensis",-85.39473,48.58454,439,17,901,5,1
"49d5cce0-8905-4c62-b011-c9bb3d92c8aa","felis","pardalis",-93.747322,16.150806,372,252,1287,2,2
"49fc7315-a4b4-42cb-b6c2-f55171fce5e3","panthera","onca",-79.558889,9.383611,126,262,2619,2,3
"4a03341e-ae74-470b-9795-f6b4e82cb558","lynx","canadensis",-81.7833333,48.5,302,23,735,5,1
"4a2031ab-8535-43fa-b448-e22541eb18ea","lynx","canadensis",-134.466667,59.766667,716,4,272,7,1
"4a4a372e-3465-4981-90fa-24de4ffb456b","puma","concolor",-111.393567,44.666867,1976,47,569,1,5
"4a56d443-127e-489a-91fd-9946a78b7aac","leopardus","pardalis",-59.51666,2.83333,112,263,1450,9,2
"4a5e2cf8-f7f5-4f39-9ca2-37116ce2c35c","puma","concolor",-100.721710226996,20.1674243036255,1899,185,571,4,5
"4a76f2c1-7d1e-432c-98c2-5176131f66af","lynx","canadensis",-109.133333,62.7,157,-56,253,17,6
"4a7ca955-78fa-46cc-8254-35b4abd9ab86","lynx","canadensis",-146.703333,64.281111,238,-5,320,1,1
"4a7d12ea-2378-4db8-bfa8-aaff1068be59","puma","concolor",-119.266667,50.266667,381,94,338,13,6
"4aa0dbb2-6f27-4466-a1a9-416f5411b81a","lynx","canadensis",-147.6666666667,65.0833333333,182,-19,304,7,1
"4aa45959-6b11-41f2-88d3-d5f072dc1cd3","puma","concolor",-81.3655,26.3798,12,232,1304,14,4
"4acd71c3-c19d-4116-9403-f6ae3d713970","puma","concolor",-95.922784,40.813335,307,113,776,12,6
"4ad00637-d4db-4b18-bf04-21a7c541247d","puma","concolor",-113.93497,39.65315,1662,111,169,16,6
"4ad5e6cb-75bd-4249-96a1-70a6f1b34e37","lynx","canadensis",-120,56.15,405,42,416,14,6
"4ae4680c-1799-4086-9748-f33a762cbdef","lynx","canadensis",-149.900278,61.218056,16,36,450,17,6
"4af015b8-52fb-44a9-aa41-c166d5a96752","lynx","canadensis",-142.3333333333,66.25,270,-34,237,5,1
"4b108d6f-59dd-4dfb-a0ab-c2950f3a236f","lynx","canadensis",-119.35,50.366667,681,76,426,1,1
"4b2c3bff-6473-451d-91e6-0ef2bf64a9d2","lynx","canadensis",-82.5333333,48.9166667,276,21,752,5,1
"4b3cec70-6a91-4a60-a15c-67469f7e034a","lynx","canadensis",-107.779813,44.535516,1287,83,238,10,6
"4b433b72-e896-422b-b8f9-68d4f5a5d8fa","lynx","canadensis",-146.4861,61.8868,544,-11,382,17,6
"4b4c6591-d55b-46fe-a477-0ae2d26faaba","felis","pardalis",-80.4167,-1.5667,123,232,778,14,4
"4b4f64fd-46f4-40e9-ab87-71e69f86b61c","leopardus","pardalis",-77.817,-0.983,513,241,2983,2,3
"4b549779-ec9a-4d50-bf5f-ffd1e9ac323e","puma","concolor",-48.9667,-16.3333,996,222,1531,13,4
"4b571d04-7dc6-4691-bbd7-7b8ffeac2695","puma","concolor",-99.2,28.41,119,228,526,10,4
"4b5d8c88-520a-4898-b0bd-c990df5573ae","lynx","canadensis",-147.433611,65.047222,670,-45,407,7,1
"4b70abcf-fda4-4421-b9df-a27a250fe472","puma","concolor",-112.709701,41.965476,1389,104,278,10,6
"4b87c86f-0f04-4680-9bc3-64b3542e7e9e","lynx","canadensis",-143.2,63.16,579,-20,226,7,1
"4b946c13-6589-4e37-b158-ddcab9694a85","puma","concolor",-105.4566805,36.30612669,2947,44,487,1,5
"4b96ba0c-b6d9-4318-b809-05990d4506a7","lynx","canadensis",-111.04975915323,42.6380085555006,1991,56,319,4,5
"4bc59086-8dd7-4e1f-9e88-41c81c8f6d9a","puma","concolor",-80.9375,25.3125,3,245,1291,10,2
"4bc9352c-2106-4224-ae50-73244881e506","lynx","canadensis",-149.05,65.0666666667,99,-15,289,7,1
"4bda6638-4357-4370-8fdf-91034e0888b8","lynx","canadensis",-144.66,62.56,571,-8,331,5,1
"4bda788e-5883-4dc9-9de2-b4cdbfa7c68e","lynx","canadensis",-148.978056,60.838056,12,40,2067,7,2
"4c014243-b866-477f-80ce-e515b9f1b32c","puma","concolor",-107.77113,38.27467,2170,73,270,10,6
"4c05e7ef-42d4-4395-beec-2aadee3c96b2","puma","concolor",-106.918661,40.353312,2174,58,428,4,5
"4c17ad28-fb62-4b9f-8c03-750f788e2deb","puma","concolor",-108.602735,26.709563,292,231,760,4,1
"4c22f96e-d876-471d-94ba-8a682c45dce3","lynx","canadensis",-82.3764250581289,49.2550356735744,247,19,838,5,1
"4c2a2e4e-baa1-4188-a408-c77dd25c5e59","lynx","canadensis",-114.033333,55.455785,763,14,581,5,1
"4c8871b6-b47e-47c5-9b8c-18325226df96","puma","concolor",-81.54186,25.96992,4,237,1328,12,4
"4ca07116-b695-4425-98a7-b03eed446a82","puma","concolor",-105.8451115,33.195911,2077,120,482,14,6
"4cb12801-27dc-4854-a1ed-32a81029ae53","lynx","canadensis",-77.88318,44.76979,332,60,920,5,1
"4cb93b83-6ad6-47fb-9399-c86023e4d77d","puma","concolor",-71.938056,5.604722,207,262,2592,2,3
"4cdb3dac-f603-4504-9524-ba4949665b03","leopardus","pardalis",-98.380878,17.199688,2106,161,1962,12,5
"4ceb6df3-a1f2-44fc-bf06-c4137c0d30c6","panthera","onca",-59.31607,2.91687,145,259,1419,9,2
"4d05b9cd-df01-4211-ae5f-422dd4d78ac9","lynx","canadensis",-143.411122,63.483644,474,-18,230,17,6
"4d28c2fd-8d8c-4319-88a0-a92462eca157","lynx","canadensis",-117.1778,49.3026,1126,57,701,1,1
"4d37c20c-ea82-442f-8eb6-17202b4fef15","puma","concolor",-106.1381464,36.9235171,2818,44,377,8,5
"4d3c2ffe-626d-49c7-ad59-ceee6de9d72d","lynx","canadensis",-146.225,64.2541666667,342,-10,412,5,1
"4d3e3525-007e-4c28-95a2-de728032887c","lynx","canadensis",-126.8333333333,65.2833333333,60,-34,306,7,1
"4d45a71e-3f05-41ef-ac18-5fc6d605784a","puma","concolor",-91.62,30.07,5,198,1518,17,4
"4d551a60-ab2d-4309-b47f-313cba8c7df1","lynx","canadensis",-144.618056,61.641389,326,10,289,5,1
"4d5f3778-cebc-4ad5-a09f-5f911551daaa","puma","concolor",-119.1221,36.8205,1122,138,860,4,1
"4d6344c4-351b-4739-bb87-e396b7f66b72","lynx","canadensis",-142.2046944444,62.6821944444,704,-23,251,5,1
"4d69e42f-c1d7-4f94-bdc4-1d1a0c5b520b","puma","concolor",-90.25,48.166667,465,26,720,5,1
"4d6ab28e-93c0-4f94-829b-fb592cd00069","lynx","canadensis",-150.997714,63.804708,200,-7,457,7,1
"4d7b4b90-1002-4889-92e2-caee69dd20ac","puma","concolor",-109.72764,39.33356,2585,51,217,8,6
"4d8592f8-7457-4a79-b7cb-4efa1b91edfd","puma","concolor",-117.383333,49.016667,932,71,545,1,1
"4daa5e07-d3f9-42b0-8778-7f57fbdb87ef","puma","concolor",-80.803219,27.175332,3,230,1260,17,4
"4dbf72dc-838f-4cc8-ab41-f8f3ce72202d","puma","concolor",-108.783382,31.565379,2386,116,486,8,6
"4dc59e43-bfdf-4b21-ad88-dbd289e6a856","lynx","canadensis",-145.3,62.3,434,1,295,5,1
"4df525ac-6f7c-477b-b9bd-31119698aaf6","puma","concolor",-105.357176,30.739119,1153,190,188,7,1
"4df74469-3ded-41a1-ab1f-23dfd554a386","lynx","canadensis",-144.6,62.58,573,-9,335,5,1
"4e04d728-ddcf-4d6c-a09f-c8cd44e47ff4","puma","concolor",-109.21895,31.934813,1711,156,360,1,5
"4e09a765-cc5f-4620-a3f3-2f8545f5e600","lynx","canadensis",-149.323333,60.538056,162,36,1119,6,1
"4e1670ff-eb88-4f67-85e9-0c3d54c7d629","puma","concolor",-36.515111,-6.259285,336,263,490,6,4
"4e38c743-6a5f-431a-bd60-0e15af4b22ef","puma","concolor",-123.597837,42.563766,250,126,873,1,1
"4e39a418-2fc2-4378-aead-ff2dbb239c88","lynx","canadensis",-129.973611,58.4275,876,6,428,5,1
"4e5df912-b09f-44dc-8ea2-bc657214f0d7","puma","concolor",-107.933948,35.100039,2283,100,239,8,6
"4e67dc41-bf7d-4b77-8a3a-b7f627f2b0ba","puma","concolor",-114.8217,40.552428,3019,20,404,10,5
"4ede8ea6-168e-4343-92b4-75edecf71d60","lynx","canadensis",-147.716389,64.116042,721,-32,334,7,1
"4eebed52-33e0-42fe-8b37-bb297c195a40","puma","concolor",-52.066667,-25.85,919,175,2069,14,4
"4ef620b7-9035-4960-a529-04550b5cbe65","puma","concolor",-107.0530009,33.19238112,1451,164,248,7,6
"4f0e03c4-46b5-4365-8b2a-deed980f6478","puma","concolor",-121.5568207,36.37851365,586,123,564,8,4
"4f34b4f0-6f16-4cbe-b5bd-777878774156","puma","concolor",-112.36747,42.242975,1522,91,296,10,6
"4f35ba1b-6ea6-4ca9-a4c6-6e7877e38fc1","puma","concolor",-107.5889628,33.32216539,2223,113,474,10,6
"4f486049-9638-4b0b-a09f-eea01fd4daf8","puma","concolor",-76.52,0.5,253,249,3807,2,3
"4f48b216-a9df-4e58-a3b3-ea0d0a4ba2d6","lynx","canadensis",-121.818032682095,51.9166189850793,916,55,369,1,1
"4f6366ee-0ba4-4da5-ac9f-6f464fc1336a","puma","concolor",-118.244625,34.053609,109,193,418,13,4
"4facb647-455a-41c4-b3f2-7af2baf235da","leopardus","pardalis",-68.38,10.53,10,269,1134,2,2
"4fb0f0dc-a037-46eb-93d3-74cd27693fb7","felis","pardalis",-79.45,-1.033,49,253,2017,12,4
